artikelnummer,typicality,
7467664,0.7801098,
7467835,0.67331433,
7467855,0.52792495,
7467858,0.81702244,
7467859,0.7978474,
7467865,0.72171426,
7467866,0.71259314,
7467867,0.75995266,
7467868,0.84558994,
7467869,0.7564689,
7467870,0.7280496,
7467871,0.7913537,
7467872,0.73902804,
7467873,0.78960145,
7467874,0.7252501,
7467875,0.8294593,
7467876,0.79574674,
7467877,0.6968204,
7467878,0.41898668,
7467879,0.7100467,
7468080,0.8723542,
7468081,0.7512702,
7468082,0.7424469,
7468083,0.69977045,
7468084,0.87597543,
7468085,0.89183867,
7468086,0.7959352,
7468087,0.8127946,
7468090,0.8490977,
7468091,0.83764464,
7468093,0.8308197,
7468094,0.8197825,
7468095,0.839964,
7468097,0.8601972,
7468098,0.8647778,
7468123,0.91805506,
7468124,0.9138518,
7468125,0.9015571,
7468126,0.89908755,
7468127,0.8821089,
7468128,0.8904109,
7468129,0.8887352,
7468133,0.6269934,
7468134,0.6211537,
7468135,0.68908745,
7468136,0.91417146,
7468137,0.45989704,
7468139,0.71735775,
7468141,0.89627534,
7468147,0.8816666,
7468148,0.8852064,
7468159,0.77011937,
7468161,0.8334076,
7468162,0.8770258,
7468163,0.82162505,
7468164,0.8530286,
7468165,0.8931619,
7468166,0.84644663,
7468167,0.846377,
7468168,0.84947985,
7468169,0.78726333,
7468170,0.76372945,
7468171,0.82310826,
7468172,0.8472253,
7468173,0.8636721,
7468174,0.9058593,
7468176,0.87349856,
7468177,0.9058847,
7468186,0.9118353,
7468189,0.88541406,
7468190,0.913746,
7468191,0.86246884,
7468194,0.9193935,
7468195,0.9125329,
7468196,0.9355181,
7468197,0.8928709,
7468221,0.90399414,
7468224,0.89021385,
7468227,0.9204578,
7468240,0.9180418,
7468241,0.89847475,
7468242,0.8474336,
7468243,0.9200741,
7468244,0.89700496,
7468245,0.87833774,
7468248,0.909562,
7468385,0.85572076,
7468386,0.8879894,
7468387,0.8183185,
7468388,0.880015,
7468389,0.8687287,
7468390,0.85091394,
7468391,0.86146265,
7468392,0.8594254,
7468393,0.79910725,
7468448,0.8791136,
7468449,0.7993879,
7468450,0.7811406,
7468451,0.7809494,
7468457,0.7445998,
7468458,0.7748567,
7468459,0.73637456,
7468515,0.46199906,
7468518,0.43778905,
7468519,0.80867994,
7468520,0.791561,
7468542,0.84582186,
7468549,0.7643798,
7468550,0.8860587,
7468551,0.877262,
7468552,0.75999063,
7468553,0.8342895,
7468554,0.8919387,
7468596,0.72830516,
7468598,0.809409,
7468599,0.83089906,
7468600,0.7209096,
7468601,0.88362217,
7468602,0.7890786,
7468603,0.8913708,
7468604,0.88100517,
7468605,0.7695704,
7468607,0.8265825,
7468608,0.7580377,
7468609,0.73041815,
7468610,0.8841597,
7468611,0.70049644,
7468612,0.81308347,
7468613,0.70254517,
7468614,0.8091916,
7468615,0.8009108,
7468616,0.7575503,
7468618,0.8071628,
7468619,0.80275345,
7468620,0.8236216,
7468621,0.8659074,
7468622,0.8069957,
7468623,0.74690336,
7468624,0.80715454,
7468625,0.80464804,
7468626,0.7564493,
7468627,0.8010056,
7468628,0.850111,
7468629,0.63826954,
7468630,0.92002136,
7468631,0.8705106,
7468632,0.88785326,
7468633,0.8903887,
7468634,0.7846826,
7468635,0.84988904,
7468636,0.8758929,
7468637,0.9046077,
7468638,0.8808397,
7468639,0.81716967,
7468640,0.7254947,
7468641,0.8565134,
7468642,0.72465396,
7468813,0.8106174,
7468814,0.8126169,
7468815,0.806088,
7468816,0.9031565,
7468817,0.8401475,
7468818,0.6633003,
7468819,0.5709685,
7468820,0.8889956,
7468821,0.752935,
7468824,0.8463795,
7469073,0.82479817,
7469074,0.83956534,
7469127,0.8787371,
7469128,0.8972167,
7469129,0.70797145,
7469488,0.8980508,
7469759,0.58726996,
7469778,0.85648525,
7469814,0.6674436,
7469815,0.5584821,
7469816,0.70773435,
7469817,0.6070876,
7469818,0.7547584,
7469819,0.7053773,
7469830,0.7014247,
7469831,0.8264367,
7469832,0.8157588,
7469833,0.8023684,
7469834,0.8112076,
7469840,0.62061137,
7469841,0.83812916,
7469842,0.82266194,
7469843,0.7120941,
7469846,0.79314613,
7469847,0.82015854,
7469848,0.88077503,
7469849,0.7655531,
7469850,0.7249745,
7469851,0.7391238,
7469852,0.7986739,
7469853,0.71502644,
7469854,0.76583904,
7469858,0.7466091,
7469859,0.7566551,
7469860,0.7267077,
7469861,0.68263465,
7469862,0.6815027,
7469863,0.6540453,
7469864,0.7172186,
7469865,0.6883959,
7469866,0.66674984,
7469867,0.74349463,
7469868,0.7357763,
7469869,0.734745,
7469870,0.8646915,
7469871,0.865657,
7469872,0.8074265,
7469923,0.64962393,
7469924,0.5901447,
7469925,0.85331106,
7469955,0.86611557,
7469956,0.8512649,
7469957,0.8956964,
7469958,0.854788,
7469961,0.6358385,
7469962,0.66823244,
7469963,0.628068,
7469964,0.70477575,
7470007,0.7100405,
7470008,0.6346122,
7470009,0.6814649,
7470059,0.82092345,
7470060,0.8622924,
7470160,0.802889,
7470161,0.7915365,
7470162,0.7716136,
7470163,0.71776396,
7470164,0.77388257,
7470165,0.529327,
7470166,0.7222105,
7470167,0.6801555,
7470168,0.6691508,
7470198,0.86716735,
7470200,0.72206783,
7470201,0.7126439,
7470202,0.8885005,
7470203,0.9154399,
7470205,0.83227897,
7470206,0.8074108,
7470207,0.80866516,
7470209,0.882953,
7470210,0.7000387,
7470211,0.6874483,
7470214,0.90612316,
7470216,0.821923,
7470217,0.7575724,
7470221,0.83326536,
7470222,0.6258294,
7470223,0.92969143,
7470224,0.830061,
7470225,0.7464407,
7470226,0.8060532,
7470228,0.871799,
7470230,0.88067424,
7470232,0.8021294,
7470233,0.54474026,
7470234,0.80220246,
7470270,0.8888107,
7470271,0.89316046,
7470275,0.76893276,
7470277,0.8812421,
7470278,0.89436823,
7470279,0.9342562,
7470281,0.9254775,
7470283,0.8947744,
7470289,0.7844144,
7470290,0.8456362,
7470292,0.78588367,
7470301,0.8516494,
7470303,0.8870771,
7470308,0.87370425,
7470309,0.8804677,
7470310,0.8932369,
7470311,0.8918085,
7470312,0.9017391,
7470313,0.62034935,
7470315,0.8324529,
7470316,0.85139775,
7470317,0.7506619,
7470319,0.8444771,
7470320,0.8517638,
7470324,0.8205324,
7470325,0.71287984,
7470326,0.77708983,
7470327,0.6793131,
7470328,0.6950915,
7470330,0.92691475,
7470331,0.8690327,
7470332,0.8837761,
7470333,0.8109085,
7470334,0.85346603,
7470335,0.73479533,
7470336,0.773767,
7470337,0.916616,
7470339,0.9037211,
7470367,0.94374263,
7470369,0.74034464,
7470382,0.8059652,
7470383,0.7904551,
7470384,0.8574053,
7470387,0.8546439,
7470388,0.8837825,
7470389,0.75743467,
7470390,0.7184327,
7470391,0.58144885,
7470392,0.66920215,
7470394,0.7178329,
7470395,0.81167907,
7470486,0.63876534,
7470512,0.74900925,
7470513,0.80776227,
7470514,0.6634529,
7470515,0.868092,
7470519,0.7785891,
7470520,0.8582186,
7470521,0.6544324,
7470522,0.6193993,
7470523,0.7208389,
7470524,0.81082636,
7470525,0.83768445,
7470526,0.8767674,
7470527,0.697835,
7470528,0.843052,
7470529,0.61908555,
7470531,0.7553583,
7470533,0.82196164,
7470534,0.8726359,
7470535,0.8045742,
7470536,0.7540195,
7470537,0.69521856,
7470542,0.82060146,
7470543,0.6320819,
7470544,0.61452675,
7470545,0.74939114,
7470546,0.79955643,
7470547,0.8147661,
7470548,0.7137964,
7470549,0.7216601,
7470550,0.663602,
7470551,0.50138324,
7470555,0.68229395,
7470558,0.7978266,
7470559,0.65669143,
7470561,0.80804926,
7470562,0.7245967,
7470563,0.8099238,
7470564,0.86631894,
7470571,0.92848617,
7470572,0.77109605,
7470573,0.6929527,
7470575,0.6313666,
7470576,0.85738397,
7470577,0.75589365,
7470579,0.6597407,
7470580,0.8833961,
7470581,0.5096148,
7470583,0.5989502,
7470584,0.8029311,
7470585,0.82422763,
7470586,0.6745702,
7470592,0.7546319,
7470593,0.7301259,
7470594,0.6260556,
7470595,0.90435034,
7470596,0.6502749,
7470597,0.5575032,
7470598,0.7002625,
7470599,0.6265925,
7470601,0.7234924,
7470602,0.77007324,
7470603,0.791966,
7470604,0.7264884,
7470605,0.6570912,
7470606,0.5631756,
7470607,0.71564966,
7470608,0.7156597,
7470610,0.5071726,
7470611,0.6766075,
7470614,0.7252634,
7470615,0.621557,
7470616,0.6985526,
7470617,0.6994023,
7470618,0.78975713,
7470619,0.74040496,
7470620,0.6972231,
7470621,0.76418304,
7470622,0.76770914,
7470623,0.7768352,
7470624,0.6711702,
7470625,0.6923931,
7470626,0.83672297,
7470627,0.6902607,
7470628,0.41769686,
7470629,0.8178484,
7470632,0.8115714,
7470633,0.7081763,
7470634,0.7252401,
7470637,0.5678706,
7470638,0.70783365,
7470639,0.50860006,
7470640,0.63586295,
7470643,0.7277906,
7470644,0.5755247,
7470645,0.50416577,
7470646,0.56347543,
7470647,0.66665006,
7470648,0.58849907,
7470649,0.58420414,
7470650,0.7054081,
7470651,0.77060866,
7470695,0.78503984,
7470857,0.8267183,
7470858,0.92324317,
7470859,0.91429245,
7470860,0.9237449,
7470913,0.69323456,
7470915,0.6707587,
7470916,0.66018057,
7470917,0.8504396,
7470919,0.8783009,
7470921,0.8603122,
7470924,0.70060366,
7470925,0.68082255,
7470926,0.7828764,
7470928,0.7363497,
7470929,0.75583893,
7470952,0.6837243,
7470953,0.74227715,
7470954,0.69409245,
7470955,0.6884428,
7470956,0.8140291,
7470957,0.76892525,
7470958,0.7673308,
7470959,0.72679746,
7471319,0.814215,
7471320,0.9028734,
7471321,0.8285755,
7471329,0.74139273,
7471330,0.8687367,
7471331,0.74646926,
7471332,0.80374265,
7471333,0.79679674,
7471335,0.80922085,
7471339,0.78083324,
7471348,0.77153635,
7471349,0.73442584,
7471351,0.9018005,
7471352,0.8904326,
7471353,0.786203,
7471357,0.91196775,
7471358,0.6733908,
7471359,0.69117016,
7471361,0.909764,
7471362,0.52980196,
7471363,0.86956036,
7471364,0.70049304,
7471365,0.6228504,
7471366,0.7316613,
7471367,0.81007993,
7471368,0.87113357,
7471369,0.61775523,
7471370,0.6890684,
7471371,0.63460684,
7471372,0.77746713,
7471373,0.71253484,
7471374,0.7497076,
7471375,0.8245955,
7471376,0.8166702,
7471377,0.83048755,
7471378,0.6223488,
7471379,0.815495,
7471380,0.8057528,
7471381,0.77703595,
7471382,0.67729384,
7471383,0.7800666,
7471384,0.66781896,
7471385,0.8889153,
7471386,0.88661176,
7471387,0.9022252,
7471388,0.8357079,
7471389,0.8002355,
7471390,0.80756587,
7471391,0.7622363,
7471392,0.73234254,
7471394,0.81733495,
7471396,0.84572315,
7471407,0.75152177,
7471410,0.82382464,
7471413,0.75739664,
7471415,0.8852262,
7471416,0.7976143,
7471420,0.8236827,
7471422,0.73594487,
7471425,0.88746154,
7471428,0.65036654,
7471430,0.8103395,
7471433,0.7355396,
7471435,0.7505945,
7471439,0.86111426,
7471486,0.8876609,
7471487,0.8879664,
7471488,0.8327789,
7471511,0.6755106,
7471512,0.8141782,
7471513,0.8687524,
7471514,0.7919523,
7471515,0.6932128,
7471516,0.84614795,
7471524,0.8610431,
7471527,0.6562515,
7471528,0.598819,
7471529,0.5918549,
7471530,0.62642,
7471531,0.5750969,
7471546,0.8081905,
7471547,0.8190611,
7471548,0.84950304,
7471549,0.8361162,
7471550,0.89748603,
7471553,0.7730231,
7471554,0.8663645,
7471555,0.8813189,
7471556,0.89933324,
7471557,0.81765145,
7471687,0.79231524,
7471688,0.71028125,
7471689,0.7964853,
7471690,0.8454168,
7471691,0.86065984,
7471692,0.82178134,
7471693,0.8418131,
7471694,0.6738258,
7471697,0.8352427,
7471698,0.73043436,
7471699,0.7396673,
7471700,0.8638666,
7471701,0.85840243,
7471702,0.8412693,
7471703,0.8629382,
7471823,0.40418586,
7471826,0.7077666,
7471902,0.8398539,
7471903,0.9065606,
7472076,0.78910995,
7472077,0.7744047,
7472078,0.7363332,
7472079,0.25677055,
7472080,0.23935199,
7472082,0.25444096,
7472083,0.25633717,
7472084,0.24590142,
7472085,0.30136263,
7472086,0.28421247,
7472087,0.3078797,
7472139,0.66148365,
7472140,0.54773563,
7472141,0.6157321,
7472142,0.6995919,
7472496,0.7511906,
7472497,0.7833326,
7472583,0.7346362,
7472662,0.6454419,
7472717,0.52912414,
7472718,0.529571,
7472719,0.5973001,
7472720,0.5825709,
7472745,0.928337,
7472756,0.9160406,
7472757,0.9092048,
7472758,0.8880834,
7472770,0.8510246,
7472771,0.772241,
7472774,0.8590715,
7472775,0.8175125,
7472777,0.619554,
7472847,0.7987563,
7472848,0.63730854,
7472927,0.83765334,
7472930,0.8578672,
7472931,0.6955818,
7472932,0.7463825,
7472934,0.7302458,
7472935,0.72709155,
7472936,0.882832,
7472937,0.75688744,
7472939,0.8458219,
7472940,0.82693523,
7472941,0.71003616,
7472943,0.807043,
7472944,0.87252194,
7472945,0.88080835,
7472948,0.8359958,
7472949,0.7629302,
7472950,0.7660475,
7472951,0.7616774,
7472952,0.7448424,
7472953,0.8256826,
7472954,0.7952525,
7472955,0.79895175,
7472956,0.8633844,
7472957,0.87257797,
7472959,0.82725865,
7472960,0.865197,
7472961,0.77891904,
7472962,0.7422494,
7472964,0.83176273,
7472965,0.7642777,
7472967,0.8531617,
7472968,0.80317724,
7473250,0.9108536,
7473251,0.8790083,
7473252,0.91319734,
7473253,0.896127,
7473254,0.87025374,
7473255,0.81368244,
7473256,0.8335282,
7473257,0.8371569,
7473258,0.79842025,
7473259,0.7744619,
7473262,0.7224154,
7473263,0.75909495,
7473264,0.8773876,
7473265,0.8624914,
7473506,0.77601016,
7473507,0.78711563,
7473512,0.8122284,
7473513,0.8363521,
7473514,0.7992389,
7473515,0.7178001,
7473516,0.68481636,
7473517,0.7744236,
7473519,0.8134703,
7473520,0.82295066,
7473521,0.85477006,
7473522,0.7797241,
7473528,0.81389046,
7473529,0.86230123,
7473530,0.83962613,
7473531,0.8622835,
7473532,0.72229314,
7473533,0.74833804,
7473534,0.7649919,
7473535,0.70869046,
7473537,0.87039125,
7473538,0.80088156,
7473582,0.17528448,
7473583,0.16118833,
7473584,0.17746387,
7473585,0.163006,
7473586,0.10969256,
7473587,0.16289681,
7473588,0.11728432,
7473589,0.18698488,
7473590,0.19660756,
7473591,0.17297582,
7473592,0.1600984,
7473593,0.16707475,
7473594,0.16112202,
7473595,0.11276698,
7473596,0.1960666,
7473597,0.19327834,
7473598,0.1305066,
7473702,0.80181426,
7473919,0.7751158,
7473920,0.77747524,
7473921,0.82268935,
7473922,0.89311546,
7473924,0.70614,
7473931,0.84630513,
7473932,0.74421936,
7473941,0.7768715,
7473954,0.70293915,
7473963,0.66571385,
7473982,0.68684775,
7473983,0.63225746,
7473986,0.75024134,
7473988,0.7676391,
7473989,0.719019,
7473990,0.8006601,
7473991,0.6332451,
7473992,0.6246053,
7473993,0.5804832,
7473994,0.8672026,
7473995,0.85828966,
7473996,0.836144,
7473997,0.86395687,
7473998,0.8606851,
7473999,0.79175925,
7474000,0.7977452,
7474001,0.75563776,
7474002,0.75363284,
7474003,0.78153133,
7474004,0.8051222,
7474013,0.70940757,
7474019,0.74422336,
7474029,0.80993235,
7474068,0.77917725,
7474069,0.6773915,
7474070,0.6548387,
7474073,0.8305646,
7474089,0.90151316,
7474090,0.75313735,
7474112,0.7539545,
7474117,0.80333614,
7474118,0.77737373,
7474119,0.84015906,
7474120,0.78180575,
7474121,0.8053654,
7474122,0.76618767,
7474123,0.7211873,
7474127,0.6092323,
7474128,0.7699009,
7474129,0.629707,
7474130,0.7395793,
7474131,0.68443906,
7474132,0.8116553,
7474133,0.68984634,
7474134,0.83809626,
7474135,0.8430306,
7474136,0.84718686,
7474137,0.762446,
7474138,0.78104556,
7474210,0.78658587,
7474212,0.7211405,
7474225,0.5494202,
7474226,0.8137081,
7474227,0.81737554,
7474228,0.7297138,
7474229,0.76032144,
7474230,0.75941604,
7474231,0.81152743,
7474232,0.84263635,
7474241,0.8191825,
7474242,0.77586013,
7474243,0.84174156,
7474244,0.7699066,
7474245,0.41119963,
7474246,0.7032806,
7474247,0.7754558,
7474248,0.683138,
7474249,0.8098813,
7474250,0.57431847,
7474259,0.7326812,
7474260,0.7604798,
7474261,0.8786233,
7474262,0.79228145,
7474264,0.7465003,
7474265,0.71085495,
7474266,0.6669972,
7474267,0.59984726,
7474268,0.6723347,
7474269,0.75683635,
7474270,0.7006198,
7474271,0.6574354,
7474272,0.7127798,
7474273,0.644818,
7474274,0.7471165,
7474275,0.70872325,
7474276,0.8172412,
7474277,0.7531422,
7474278,0.7195281,
7474279,0.6041684,
7474280,0.7184886,
7474281,0.6967835,
7474282,0.60276675,
7474283,0.58755875,
7474284,0.8563634,
7474285,0.5996522,
7474287,0.66132224,
7474288,0.6042921,
7474289,0.8169087,
7474290,0.81173015,
7474291,0.74646753,
7474292,0.6900853,
7474293,0.79618,
7474294,0.66377777,
7474295,0.59863156,
7474296,0.7914883,
7474297,0.62134194,
7474298,0.868972,
7474299,0.7854453,
7474341,0.77213395,
7474342,0.8355667,
7474381,0.53732157,
7474382,0.85442454,
7474403,0.7072333,
7474404,0.66010624,
7474405,0.8212125,
7474407,0.8856194,
7474411,0.69211465,
7474414,0.8168821,
7474418,0.7845452,
7474419,0.8785869,
7474421,0.8310143,
7474434,0.78466946,
7474435,0.6603199,
7474436,0.85921043,
7474438,0.6178906,
7474439,0.69021225,
7474441,0.8049632,
7474443,0.67940784,
7474448,0.7621778,
7474450,0.8327312,
7474455,0.77558815,
7474457,0.6931063,
7474459,0.7614165,
7474462,0.65192,
7474463,0.6432755,
7474465,0.75069845,
7474492,0.7955658,
7474566,0.6346985,
7474568,0.6476171,
7474569,0.87511814,
7474570,0.71028227,
7474574,0.76400715,
7474575,0.73558027,
7474582,0.7329484,
7474591,0.7312966,
7474598,0.87886083,
7474600,0.7809005,
7474601,0.5672602,
7474602,0.56221163,
7474617,0.90837544,
7474618,0.86621094,
7474619,0.8982471,
7474620,0.9032503,
7474622,0.86948997,
7474623,0.8598889,
7474626,0.7955572,
7474627,0.9096848,
7474628,0.9121432,
7474671,0.85328627,
7474717,0.7759381,
7474719,0.8147024,
7474721,0.83452827,
7474724,0.83389026,
7474725,0.7882878,
7474726,0.8868302,
7474727,0.6977918,
7474728,0.81144315,
7474730,0.63560385,
7474732,0.9021509,
7474734,0.91880625,
7474736,0.54327714,
7474737,0.71790683,
7474738,0.728214,
7474740,0.7025604,
7474741,0.7427554,
7474743,0.8981851,
7474746,0.80670005,
7474747,0.66681635,
7474748,0.6914897,
7474758,0.8264487,
7474764,0.7252772,
7474766,0.7995982,
7474767,0.79723734,
7474768,0.7124565,
7474770,0.74991024,
7474771,0.76879144,
7474772,0.88625807,
7474773,0.8143957,
7474774,0.8647801,
7474775,0.73669034,
7474776,0.8412986,
7474777,0.87570596,
7474778,0.87768877,
7474779,0.90033513,
7474780,0.89247614,
7474781,0.9113307,
7474782,0.74715436,
7474783,0.76647025,
7474784,0.77534014,
7474785,0.82699215,
7474791,0.8564901,
7474816,0.9206946,
7474817,0.86940765,
7474818,0.8979949,
7474829,0.76205605,
7474830,0.81552976,
7474834,0.60381943,
7474836,0.8480862,
7474837,0.8134641,
7474838,0.7698063,
7474839,0.77852863,
7474840,0.8178127,
7474841,0.84917665,
7474842,0.751907,
7474843,0.90498596,
7474860,0.85262436,
7474865,0.90123284,
7474868,0.7675077,
7474869,0.8182357,
7474870,0.8239531,
7474877,0.8746491,
7475008,0.65367264,
7475036,0.8022372,
7475037,0.90341955,
7475038,0.8183554,
7475039,0.82996994,
7475040,0.63866574,
7475042,0.84048975,
7475043,0.7833586,
7475044,0.5802357,
7475276,0.752292,
7475277,0.80523145,
7475278,0.7904659,
7475279,0.7815206,
7475280,0.77670777,
7475281,0.67497224,
7475282,0.69115436,
7475283,0.6643973,
7475287,0.6276001,
7475288,0.7940313,
7475289,0.8305759,
7475290,0.8164517,
7475294,0.6107107,
7475296,0.6015671,
7475297,0.6200783,
7475298,0.5874471,
7475299,0.61522824,
7475300,0.63168746,
7475301,0.7104386,
7475302,0.690423,
7475303,0.5849562,
7475304,0.7538727,
7475305,0.7162046,
7475306,0.74745095,
7475307,0.75248516,
7475333,0.71754056,
7475334,0.7594142,
7475335,0.7862502,
7475338,0.73991597,
7475339,0.7497485,
7475341,0.66430426,
7475342,0.62398595,
7475343,0.8205384,
7475390,0.5719458,
7475394,0.8246528,
7475395,0.8358969,
7475396,0.8576825,
7475397,0.8185486,
7475400,0.73610526,
7475437,0.774869,
7475438,0.7434225,
7475457,0.71083397,
7475458,0.7242177,
7475459,0.74885297,
7475558,0.8313899,
7475559,0.90908194,
7475560,0.74712795,
7475561,0.8966081,
7475562,0.8768001,
7475563,0.8598474,
7475564,0.90463,
7475565,0.7985476,
7475566,0.8502236,
7475598,0.8520958,
7475599,0.8624335,
7475600,0.6906869,
7475601,0.7749863,
7475602,0.8174952,
7475603,0.7383717,
7475604,0.9252477,
7475605,0.8545544,
7475606,0.79524475,
7475607,0.71904546,
7475608,0.78210634,
7475609,0.75222737,
7475610,0.814869,
7475611,0.7188814,
7475612,0.75345474,
7475613,0.78915536,
7475614,0.67041427,
7475615,0.56189626,
7475616,0.615596,
7475617,0.63104266,
7475618,0.8254354,
7475619,0.8650262,
7475620,0.8500785,
7475621,0.91184175,
7475622,0.92754596,
7475623,0.8905271,
7475624,0.8832028,
7475625,0.8747137,
7475626,0.8698298,
7475627,0.7932123,
7475628,0.7314925,
7475648,0.7714017,
7475649,0.6990005,
7475650,0.80259216,
7475651,0.80985546,
7475652,0.67020345,
7475656,0.84326816,
7475659,0.6450313,
7475660,0.8176292,
7475661,0.75154,
7475662,0.85406375,
7475663,0.8842946,
7475664,0.8652731,
7475665,0.8675331,
7475666,0.90401715,
7475667,0.8878535,
7475668,0.91368914,
7475669,0.7141,
7475670,0.7996333,
7475671,0.687954,
7475672,0.8681606,
7475673,0.82769036,
7475674,0.72179127,
7475675,0.69216686,
7475678,0.6947396,
7475679,0.8591934,
7475680,0.7746626,
7475681,0.64627767,
7475682,0.8317341,
7475683,0.8379611,
7475684,0.84111226,
7475685,0.79832083,
7475686,0.8354556,
7475687,0.5636999,
7475688,0.628365,
7475708,0.76712996,
7475709,0.8162747,
7475710,0.60673517,
7475711,0.78110605,
7475712,0.7603012,
7475713,0.9060802,
7475714,0.90316755,
7475715,0.597349,
7475716,0.5558491,
7475717,0.56406343,
7475718,0.5579997,
7475719,0.7917979,
7475720,0.7015283,
7475721,0.6828111,
7475722,0.76001316,
7475723,0.7349522,
7475724,0.8491509,
7475727,0.8300457,
7475729,0.76466763,
7475730,0.7870233,
7475731,0.74068165,
7475732,0.77047056,
7475733,0.7807341,
7475734,0.66358566,
7475735,0.782264,
7475736,0.81025416,
7475737,0.7073416,
7475738,0.6442732,
7475739,0.7426612,
7475740,0.7527224,
7475741,0.8069164,
7475742,0.8218926,
7475743,0.69850093,
7475744,0.67509276,
7475745,0.73150533,
7475747,0.86431396,
7475748,0.72750217,
7475749,0.782398,
7475750,0.81775546,
7475751,0.7458263,
7475752,0.78508973,
7475753,0.69835466,
7475754,0.74112445,
7475755,0.89649737,
7475756,0.85305834,
7475757,0.78585535,
7475758,0.7282498,
7475759,0.73864216,
7475760,0.73057485,
7475761,0.6998781,
7475762,0.73075485,
7475763,0.7206555,
7475764,0.769261,
7475765,0.72224504,
7475766,0.70199615,
7475767,0.71126145,
7475768,0.48904857,
7475769,0.68008673,
7475770,0.58254886,
7475771,0.7787356,
7475772,0.8214117,
7475773,0.83616596,
7475774,0.67373264,
7475775,0.7425282,
7475776,0.8669491,
7475777,0.79892516,
7475778,0.7827923,
7475779,0.84764093,
7475780,0.7247075,
7475781,0.7810163,
7475782,0.7008972,
7475783,0.7125031,
7475785,0.8462996,
7475786,0.84105974,
7475787,0.8439027,
7475788,0.81637204,
7475789,0.7735325,
7475790,0.82723266,
7475791,0.93334055,
7475792,0.9056663,
7475793,0.87994003,
7475795,0.8148545,
7475796,0.71826726,
7475800,0.61174124,
7475801,0.71998113,
7475802,0.75377476,
7475803,0.49310136,
7475804,0.8601291,
7475805,0.5721097,
7475806,0.54597414,
7475808,0.5143631,
7475813,0.67565364,
7475815,0.7480625,
7475816,0.6760872,
7475817,0.59992164,
7475818,0.4813067,
7475819,0.82546437,
7475820,0.6916571,
7475821,0.54947215,
7475823,0.4935343,
7475825,0.8469758,
7475826,0.8135998,
7475827,0.80925995,
7475828,0.82291365,
7475833,0.78811014,
7475834,0.8287708,
7475835,0.826951,
7475836,0.8184993,
7475837,0.6837945,
7475838,0.6041571,
7475839,0.61375153,
7475840,0.7731375,
7475841,0.7498187,
7475842,0.7356797,
7475843,0.579385,
7475844,0.6252014,
7475845,0.5374428,
7475846,0.8043602,
7475847,0.795224,
7475848,0.79593843,
7475849,0.85453725,
7475850,0.8474643,
7475851,0.82056123,
7475852,0.64443046,
7475854,0.6729204,
7475855,0.72156847,
7475860,0.77515656,
7475861,0.7281983,
7475862,0.84740657,
7475863,0.77371055,
7475864,0.8266243,
7475865,0.80709505,
7475869,0.8547136,
7475870,0.8691014,
7475871,0.66738904,
7475875,0.8270564,
7475876,0.702155,
7475877,0.79413396,
7475878,0.76372147,
7475879,0.73488665,
7475880,0.6700211,
7475881,0.68380076,
7475883,0.7174858,
7475884,0.72552145,
7475885,0.87553346,
7475886,0.8943954,
7475887,0.8258689,
7475888,0.86089414,
7475889,0.83762896,
7475890,0.8584601,
7475891,0.7025602,
7475892,0.669548,
7475893,0.7352744,
7475897,0.8017162,
7475898,0.7912155,
7475899,0.6364271,
7475900,0.71374273,
7475901,0.67808187,
7475902,0.74263257,
7475903,0.6275175,
7475904,0.696091,
7475905,0.8212266,
7475906,0.8644058,
7475915,0.28824273,
7475916,0.2716683,
7475917,0.2999288,
7475918,0.26428032,
7475931,0.81095815,
7475933,0.8314491,
7475935,0.8927829,
7475936,0.88101655,
7475938,0.74916434,
7475940,0.6941548,
7475942,0.7629273,
7475944,0.71399766,
7475948,0.73161495,
7475949,0.73920155,
7475950,0.85634273,
7475951,0.786222,
7475952,0.7332291,
7475955,0.6976303,
7475956,0.837615,
7475957,0.71021515,
7475958,0.7932316,
7475960,0.6392962,
7476005,0.8706364,
7476006,0.84477043,
7476007,0.72095436,
7476008,0.7002655,
7476009,0.8573339,
7476010,0.53953725,
7476011,0.69629544,
7476012,0.8257197,
7476013,0.79837745,
7476014,0.78545123,
7476015,0.69185084,
7476042,0.75606453,
7476043,0.7721026,
7476044,0.8472543,
7476045,0.8021293,
7476046,0.84250844,
7476047,0.8282334,
7476048,0.7619463,
7476049,0.7839745,
7476050,0.6585693,
7476051,0.7576407,
7476052,0.85338116,
7476053,0.6479255,
7476054,0.7792082,
7476055,0.53007305,
7476056,0.58456415,
7476057,0.8803726,
7476058,0.54013985,
7476059,0.9004268,
7476061,0.8200463,
7476062,0.49743032,
7476157,0.7666048,
7476187,0.67607623,
7476188,0.71273535,
7476252,0.8891568,
7476253,0.7871172,
7476254,0.89208513,
7476255,0.84036344,
7476256,0.7687993,
7476257,0.90299267,
7476265,0.9150033,
7476266,0.744625,
7476269,0.7330549,
7476270,0.8051914,
7476295,0.59953934,
7476296,0.7825789,
7476297,0.7126971,
7476298,0.8057445,
7476305,0.81327695,
7476306,0.8019859,
7476307,0.8375614,
7476308,0.7174602,
7476309,0.8014057,
7476310,0.6939248,
7476311,0.7961224,
7476312,0.6609718,
7476313,0.778136,
7476314,0.7708782,
7476315,0.71309745,
7476316,0.7688439,
7476317,0.7897617,
7476318,0.75267583,
7476319,0.8284296,
7476320,0.8491459,
7476321,0.7993256,
